time,state_0,state_1,state_2
11232.0,0.235751,0.174305,0.589944
11248.0,0.235242,0.174263,0.590495
11264.0,0.234757,0.174205,0.591038
11280.0,0.234264,0.174177,0.591559
11296.0,0.233799,0.174117,0.592084
11312.0,0.233314,0.174021,0.592665
11328.0,0.232821,0.173972,0.593207
11344.0,0.232329,0.173942,0.593729
11360.0,0.231858,0.173805,0.594337
11376.0,0.231355,0.173752,0.594893
11392.0,0.230868,0.173703,0.595429
11408.0,0.230438,0.173595,0.595967
11424.0,0.229984,0.173513,0.596503
11440.0,0.229481,0.173453,0.597066
11456.0,0.228973,0.173399,0.597628
11472.0,0.228502,0.173309,0.598189
11488.0,0.228024,0.173206,0.59877
11504.0,0.227567,0.173113,0.59932
11520.0,0.227098,0.173005,0.599897
11536.0,0.226614,0.172938,0.600448
11552.0,0.226162,0.17285,0.600988
11568.0,0.225716,0.172762,0.601522
11584.0,0.225256,0.172691,0.602053
11600.0,0.224785,0.172618,0.602597
11616.0,0.224286,0.172546,0.603168
11632.0,0.223851,0.172451,0.603698
11648.0,0.223384,0.172386,0.60423
11664.0,0.222888,0.172304,0.604808
11680.0,0.222412,0.172201,0.605387
11696.0,0.221926,0.172101,0.605973
11712.0,0.22146,0.172034,0.606506
11728.0,0.220969,0.171983,0.607048
11744.0,0.220534,0.171929,0.607537
11760.0,0.220058,0.171865,0.608077
11776.0,0.219575,0.171809,0.608616
11792.0,0.219169,0.171705,0.609126
11808.0,0.218744,0.17162,0.609636
11824.0,0.21829,0.17157,0.61014
11840.0,0.217847,0.171472,0.610681
11856.0,0.217404,0.171386,0.61121
11872.0,0.216943,0.171288,0.611769
11888.0,0.216469,0.171221,0.61231
11904.0,0.21604,0.171128,0.612832
11920.0,0.215629,0.171057,0.613314
11936.0,0.215201,0.17099,0.613809
11952.0,0.214757,0.17088,0.614363
11968.0,0.2143,0.170821,0.614879
11984.0,0.213863,0.170725,0.615412
12000.0,0.213468,0.170609,0.615923
12016.0,0.213033,0.170568,0.616399
12032.0,0.212609,0.170505,0.616886
12048.0,0.212203,0.170429,0.617368
12064.0,0.211784,0.170355,0.617861
12080.0,0.21134,0.170271,0.618389
12096.0,0.210929,0.170187,0.618884
12112.0,0.210502,0.170094,0.619404
12128.0,0.210054,0.170021,0.619925
12144.0,0.209596,0.169959,0.620445
12160.0,0.209164,0.169894,0.620942
12176.0,0.208769,0.169798,0.621433
12192.0,0.208339,0.169703,0.621958
12208.0,0.207914,0.169599,0.622487
12224.0,0.207407,0.169529,0.623064
12240.0,0.206978,0.169428,0.623594
12256.0,0.206586,0.169354,0.62406
12272.0,0.206158,0.169278,0.624564
12288.0,0.205748,0.169175,0.625077
12304.0,0.205325,0.169119,0.625556
12320.0,0.204853,0.169043,0.626104
12336.0,0.204425,0.168992,0.626583
12352.0,0.204024,0.168897,0.627079
12368.0,0.203634,0.168817,0.627549
12384.0,0.203227,0.168775,0.627998
12400.0,0.202819,0.168681,0.6285
12416.0,0.202445,0.16857,0.628985
12432.0,0.20202,0.168458,0.629522
12448.0,0.201622,0.168351,0.630027
12464.0,0.201219,0.168257,0.630524
12480.0,0.200791,0.168152,0.631057
12496.0,0.200377,0.168042,0.631581
12512.0,0.199976,0.167935,0.632089
12528.0,0.19955,0.16784,0.63261
12544.0,0.199125,0.167763,0.633112
12560.0,0.198695,0.16767,0.633635
12576.0,0.198288,0.167594,0.634118
12592.0,0.197826,0.167474,0.6347
12608.0,0.197383,0.167375,0.635242
12624.0,0.196975,0.167267,0.635758
12640.0,0.196577,0.167144,0.636279
12656.0,0.196182,0.167055,0.636763
12672.0,0.195774,0.166974,0.637252
12688.0,0.195353,0.166867,0.63778
12704.0,0.19497,0.166767,0.638263
12720.0,0.194586,0.166657,0.638757
12736.0,0.194216,0.166562,0.639222
12752.0,0.193833,0.166468,0.639699
12768.0,0.193424,0.166368,0.640208
12784.0,0.193006,0.166326,0.640668
12800.0,0.192618,0.16623,0.641152
12816.0,0.192225,0.166162,0.641613
12832.0,0.191848,0.16605,0.642102
12848.0,0.191403,0.165969,0.642628
12864.0,0.190993,0.165888,0.643119
12880.0,0.190597,0.165791,0.643612
12896.0,0.190208,0.165681,0.644111
12912.0,0.189809,0.165581,0.64461
12928.0,0.189413,0.165503,0.645084
12944.0,0.189023,0.165439,0.645538
12960.0,0.18866,0.16534,0.646
12976.0,0.188296,0.165238,0.646466
12992.0,0.187906,0.16512,0.646974
13008.0,0.187519,0.165022,0.647459
13024.0,0.187134,0.16492,0.647946
13040.0,0.186741,0.164836,0.648423
13056.0,0.186345,0.164743,0.648912
13072.0,0.185968,0.164632,0.6494
13088.0,0.185583,0.164546,0.649871
13104.0,0.18521,0.16445,0.65034
13120.0,0.18481,0.164383,0.650807
13136.0,0.184415,0.164291,0.651294
13152.0,0.184042,0.164222,0.651736
13168.0,0.183639,0.164131,0.65223
13184.0,0.183255,0.16407,0.652675
13200.0,0.182916,0.163954,0.65313
13216.0,0.182533,0.163847,0.65362
13232.0,0.182132,0.16378,0.654088
13248.0,0.181725,0.163686,0.654589
13264.0,0.181354,0.163587,0.655059
13280.0,0.180995,0.163513,0.655492
13296.0,0.180651,0.163404,0.655945
13312.0,0.180272,0.16331,0.656418
13328.0,0.179892,0.163203,0.656905
13344.0,0.179536,0.163085,0.657379
13360.0,0.179154,0.162957,0.657889
13376.0,0.178766,0.162864,0.65837
13392.0,0.178374,0.16279,0.658836
13408.0,0.178038,0.162661,0.659301
13424.0,0.177666,0.162595,0.659739
13440.0,0.177325,0.162445,0.66023
13456.0,0.17698,0.162328,0.660692
13472.0,0.176625,0.162234,0.661141
13488.0,0.176271,0.162133,0.661596
13504.0,0.175937,0.161994,0.662069
13520.0,0.175574,0.161871,0.662555
13536.0,0.175248,0.161742,0.66301
13552.0,0.174885,0.161632,0.663483
13568.0,0.174536,0.161516,0.663948
13584.0,0.174201,0.161372,0.664427
13600.0,0.173845,0.161286,0.664869
13616.0,0.173485,0.161191,0.665324
13632.0,0.173165,0.161081,0.665754
13648.0,0.172845,0.160963,0.666192
13664.0,0.172491,0.160853,0.666656
13680.0,0.172123,0.160738,0.667139
13696.0,0.171751,0.160635,0.667614
13712.0,0.17138,0.160544,0.668076
13728.0,0.171035,0.160476,0.668489
13744.0,0.170651,0.160329,0.66902
13760.0,0.170301,0.160213,0.669486
13776.0,0.169926,0.160132,0.669942
13792.0,0.169591,0.160042,0.670367
13808.0,0.169246,0.159941,0.670813
13824.0,0.168863,0.159858,0.671279
13840.0,0.168528,0.159704,0.671768
13856.0,0.168192,0.159586,0.672222
13872.0,0.167835,0.159496,0.672669
13888.0,0.167489,0.159372,0.673139
13904.0,0.167181,0.159232,0.673587
13920.0,0.16687,0.159091,0.674039
13936.0,0.166501,0.159029,0.67447
13952.0,0.16614,0.158922,0.674938
13968.0,0.165811,0.158819,0.67537
13984.0,0.165463,0.158725,0.675812
14000.0,0.165089,0.158591,0.67632
14016.0,0.164742,0.158497,0.676761
14032.0,0.164381,0.158384,0.677235
14048.0,0.164067,0.158229,0.677704
14064.0,0.16373,0.158135,0.678135
14080.0,0.163384,0.158023,0.678593
14096.0,0.16304,0.157916,0.679044
14112.0,0.162735,0.157775,0.67949
14128.0,0.162431,0.15765,0.679919
14144.0,0.162112,0.157523,0.680365
14160.0,0.161785,0.157403,0.680812
14176.0,0.161435,0.157337,0.681228
14192.0,0.161094,0.157253,0.681653
14208.0,0.160762,0.157133,0.682105
14224.0,0.160427,0.157023,0.68255
14240.0,0.160091,0.156919,0.68299
14256.0,0.159715,0.156813,0.683472
14272.0,0.159386,0.156723,0.683891
14288.0,0.159058,0.156623,0.684319
14304.0,0.158728,0.156555,0.684717
14320.0,0.158429,0.156442,0.685129
14336.0,0.158094,0.156355,0.685551
14352.0,0.157785,0.156261,0.685954
14368.0,0.157462,0.156165,0.686373
14384.0,0.157164,0.156076,0.68676
14400.0,0.156839,0.15595,0.687211
14416.0,0.156523,0.155852,0.687625
14432.0,0.156185,0.155752,0.688063
14448.0,0.15588,0.155655,0.688465
14464.0,0.155554,0.15556,0.688886
14480.0,0.15524,0.155444,0.689316
14496.0,0.154934,0.155325,0.689741
14512.0,0.154612,0.15525,0.690138
14528.0,0.154287,0.155148,0.690565
14544.0,0.15395,0.155038,0.691012
14560.0,0.153612,0.154955,0.691433
14576.0,0.153292,0.15487,0.691838
14592.0,0.152958,0.15478,0.692262
14608.0,0.152627,0.154663,0.69271
14624.0,0.152326,0.154563,0.693111
14640.0,0.151995,0.154477,0.693528
14656.0,0.15166,0.15436,0.69398
14672.0,0.151326,0.154236,0.694438
14688.0,0.151012,0.154114,0.694874
14704.0,0.150695,0.15399,0.695315
14720.0,0.150388,0.153861,0.695751
14736.0,0.150081,0.153746,0.696173
14752.0,0.149754,0.153615,0.696631
14768.0,0.149399,0.15352,0.697081
14784.0,0.149071,0.153393,0.697536
14800.0,0.148765,0.153294,0.697941
14816.0,0.148454,0.153191,0.698355
14832.0,0.148164,0.153078,0.698758
14848.0,0.147866,0.152957,0.699177
14864.0,0.147602,0.152811,0.699587
14880.0,0.147358,0.15263,0.700012
14896.0,0.14708,0.152483,0.700437
14912.0,0.146791,0.152378,0.700831
14928.0,0.14649,0.1523,0.70121
14944.0,0.146188,0.152175,0.701637
14960.0,0.145914,0.152033,0.702053
14976.0,0.145598,0.151909,0.702493
14992.0,0.145323,0.151781,0.702896
15008.0,0.145028,0.151699,0.703273
15024.0,0.144703,0.151623,0.703674
15040.0,0.144407,0.151512,0.704081
15056.0,0.144119,0.151373,0.704508
15072.0,0.143858,0.151245,0.704897
15088.0,0.143555,0.151146,0.705299
15104.0,0.143277,0.151039,0.705684
15120.0,0.142956,0.150946,0.706098
15136.0,0.14267,0.150819,0.706511
15152.0,0.142389,0.150704,0.706907
15168.0,0.142087,0.150573,0.70734
15184.0,0.141782,0.15044,0.707778
15200.0,0.141512,0.150322,0.708166
15216.0,0.1412,0.15021,0.70859
15232.0,0.14093,0.150082,0.708988
15248.0,0.140669,0.149933,0.709398
15264.0,0.140381,0.149813,0.709806
15280.0,0.140094,0.149695,0.710211
15296.0,0.139807,0.14958,0.710613
15312.0,0.13949,0.149495,0.711015
15328.0,0.1392,0.14939,0.71141
15344.0,0.138914,0.149264,0.711822
15360.0,0.138596,0.149189,0.712215
15376.0,0.138322,0.149053,0.712625
15392.0,0.138021,0.148941,0.713038
15408.0,0.137762,0.148806,0.713432
15424.0,0.13746,0.14872,0.71382
15440.0,0.137166,0.148612,0.714222
15456.0,0.136879,0.148513,0.714608
15472.0,0.13659,0.14839,0.71502
15488.0,0.1363,0.148293,0.715407
15504.0,0.136008,0.148178,0.715814
15520.0,0.13573,0.148048,0.716222
15536.0,0.13545,0.147944,0.716606
15552.0,0.135154,0.147853,0.716993
15568.0,0.134866,0.147775,0.717359
15584.0,0.134601,0.147639,0.71776
15600.0,0.134319,0.14753,0.718151
15616.0,0.13402,0.147437,0.718543
15632.0,0.133757,0.147317,0.718926
15648.0,0.133483,0.147216,0.719301
15664.0,0.133216,0.14711,0.719674
15680.0,0.132931,0.146972,0.720097
15696.0,0.132619,0.146854,0.720527
15712.0,0.132363,0.146718,0.720919
15728.0,0.132093,0.146595,0.721312
15744.0,0.131824,0.146489,0.721687
15760.0,0.131585,0.146343,0.722072
15776.0,0.131326,0.146232,0.722442
15792.0,0.131053,0.146093,0.722854
15808.0,0.130785,0.145966,0.723249
15824.0,0.130512,0.145822,0.723666
15840.0,0.130251,0.145715,0.724034
15856.0,0.129978,0.145605,0.724417
15872.0,0.129713,0.1455,0.724787
15888.0,0.129454,0.14542,0.725126
15904.0,0.12919,0.145282,0.725528
15920.0,0.128911,0.145201,0.725888
15936.0,0.128643,0.145091,0.726266
15952.0,0.128374,0.144971,0.726655
15968.0,0.128095,0.144857,0.727048
15984.0,0.127856,0.144724,0.72742
16000.0,0.127585,0.144589,0.727826
16016.0,0.127347,0.144463,0.72819
16032.0,0.127095,0.144344,0.728561
16048.0,0.126838,0.144217,0.728945
16064.0,0.126586,0.144072,0.729342
16080.0,0.12632,0.143992,0.729688
16096.0,0.126047,0.143868,0.730085
16112.0,0.12579,0.143771,0.730439
16128.0,0.125532,0.143653,0.730815
16144.0,0.125272,0.143552,0.731176
16160.0,0.124973,0.143432,0.731595
16176.0,0.124707,0.143316,0.731977
16192.0,0.12445,0.143213,0.732337
16208.0,0.124171,0.143107,0.732722
16224.0,0.123907,0.143004,0.733089
16240.0,0.123659,0.142871,0.73347
16256.0,0.123402,0.142749,0.733849
16272.0,0.123126,0.142598,0.734276
16288.0,0.122915,0.142484,0.734601
16304.0,0.122656,0.14234,0.735004
16320.0,0.122374,0.142233,0.735393
16336.0,0.122142,0.142097,0.735761
16352.0,0.121891,0.141959,0.73615
16368.0,0.121642,0.14183,0.736528
16384.0,0.121417,0.141708,0.736875
16400.0,0.121172,0.141604,0.737224
16416.0,0.120921,0.141481,0.737598
16432.0,0.120677,0.14138,0.737943
16448.0,0.120465,0.141207,0.738328
16464.0,0.120192,0.141081,0.738727
16480.0,0.119905,0.141003,0.739092
16496.0,0.119664,0.14088,0.739456
16512.0,0.119405,0.140766,0.739829
16528.0,0.119111,0.140666,0.740223
16544.0,0.118837,0.140566,0.740597
16560.0,0.118588,0.140447,0.740965
16576.0,0.118351,0.140324,0.741325
16592.0,0.118101,0.140203,0.741696
16608.0,0.117867,0.140065,0.742068
16624.0,0.117625,0.139951,0.742424
16640.0,0.117381,0.139827,0.742792
16656.0,0.117144,0.13969,0.743166
16672.0,0.116896,0.139554,0.74355
16688.0,0.116629,0.139446,0.743925
16704.0,0.116404,0.139336,0.74426
16720.0,0.116156,0.139206,0.744638
16736.0,0.115956,0.139069,0.744975
16752.0,0.115705,0.13896,0.745335
16768.0,0.115482,0.13882,0.745698
16784.0,0.115224,0.138724,0.746052
16800.0,0.11497,0.138605,0.746425
16816.0,0.11474,0.138471,0.746789
16832.0,0.114526,0.138323,0.747151
16848.0,0.114304,0.138185,0.747511
16864.0,0.114087,0.138037,0.747876
16880.0,0.113847,0.137892,0.748261
16896.0,0.113598,0.137764,0.748638
16912.0,0.11337,0.13764,0.74899
16928.0,0.113098,0.137543,0.749359
16944.0,0.112871,0.137441,0.749688
16960.0,0.112635,0.137337,0.750028
16976.0,0.112391,0.137232,0.750377
16992.0,0.112181,0.137098,0.750721
17008.0,0.111965,0.136948,0.751087
17024.0,0.111741,0.136839,0.75142
17040.0,0.111518,0.136718,0.751764
17056.0,0.111297,0.136572,0.752131
17072.0,0.111087,0.136433,0.75248
17088.0,0.110836,0.136314,0.75285
17104.0,0.110607,0.136193,0.7532
17120.0,0.110366,0.136072,0.753562
17136.0,0.110134,0.135998,0.753868
17152.0,0.109891,0.135886,0.754223
17168.0,0.109681,0.135781,0.754538
17184.0,0.109475,0.135658,0.754867
17200.0,0.109222,0.135571,0.755207
17216.0,0.109002,0.135442,0.755556
17232.0,0.108774,0.135327,0.755899
17248.0,0.108543,0.135193,0.756264
17264.0,0.108329,0.135056,0.756615
17280.0,0.108103,0.134938,0.756959
17296.0,0.107834,0.13485,0.757316
17312.0,0.1076,0.134723,0.757677
17328.0,0.107381,0.134618,0.758001
17344.0,0.107159,0.13447,0.758371
17360.0,0.106941,0.134373,0.758686
17376.0,0.106704,0.134241,0.759055
17392.0,0.106496,0.134085,0.759419
17408.0,0.106309,0.133919,0.759772
17424.0,0.106093,0.133834,0.760073
17440.0,0.105866,0.133726,0.760408
17456.0,0.105652,0.133581,0.760767
17472.0,0.105436,0.133439,0.761125
17488.0,0.105201,0.133322,0.761477
17504.0,0.10498,0.133182,0.761838
17520.0,0.104767,0.133053,0.76218
17536.0,0.104561,0.132941,0.762498
17552.0,0.104327,0.132836,0.762837
17568.0,0.104104,0.132693,0.763203
17584.0,0.1039,0.132572,0.763528
17600.0,0.103672,0.13244,0.763888
17616.0,0.103462,0.132311,0.764227
17632.0,0.103258,0.132182,0.76456
17648.0,0.10302,0.132077,0.764903
17664.0,0.10281,0.131974,0.765216
17680.0,0.102571,0.13185,0.765579
17696.0,0.102371,0.131713,0.765916
17712.0,0.102179,0.131599,0.766222
17728.0,0.101958,0.131488,0.766554
17744.0,0.101703,0.131397,0.7669
17760.0,0.101475,0.131282,0.767243
17776.0,0.101283,0.131171,0.767546
17792.0,0.101095,0.131049,0.767856
17808.0,0.10088,0.130914,0.768206
17824.0,0.100642,0.13082,0.768538
17840.0,0.100444,0.130685,0.768871
17856.0,0.100216,0.130573,0.769211
17872.0,0.099998,0.130453,0.769549
17888.0,0.099775,0.130344,0.769881
17904.0,0.099584,0.130243,0.770173
17920.0,0.099369,0.130106,0.770525
17936.0,0.09917,0.129973,0.770857
17952.0,0.098977,0.129841,0.771182
17968.0,0.098781,0.129716,0.771503
17984.0,0.098592,0.129576,0.771832
18000.0,0.098382,0.129448,0.77217
18016.0,0.098174,0.12934,0.772486
18032.0,0.097966,0.129229,0.772805
18048.0,0.097768,0.1291,0.773132
18064.0,0.097551,0.128975,0.773474
18080.0,0.097329,0.12884,0.773831
18096.0,0.097105,0.128712,0.774183
18112.0,0.096913,0.128607,0.77448
18128.0,0.096715,0.128496,0.774789
18144.0,0.096504,0.128382,0.775114
18160.0,0.096323,0.128227,0.77545
18176.0,0.096137,0.128128,0.775735
18192.0,0.095933,0.128025,0.776042
18208.0,0.095734,0.127887,0.776379
18224.0,0.095524,0.127771,0.776705
18240.0,0.095333,0.127647,0.77702
18256.0,0.095154,0.127522,0.777324
18272.0,0.094955,0.127403,0.777642
18288.0,0.094766,0.127284,0.77795
18304.0,0.094592,0.127143,0.778265
18320.0,0.094372,0.12705,0.778578
18336.0,0.094163,0.126907,0.77893
18352.0,0.09397,0.126804,0.779226
18368.0,0.093771,0.126679,0.77955
18384.0,0.093589,0.126547,0.779864
18400.0,0.093398,0.126409,0.780193
18416.0,0.09322,0.126261,0.780519
18432.0,0.093032,0.126155,0.780813
18448.0,0.092849,0.126004,0.781147
18464.0,0.09266,0.125862,0.781478
18480.0,0.092494,0.12574,0.781766
18496.0,0.092296,0.125602,0.782102
18512.0,0.092118,0.125471,0.782411
18528.0,0.091912,0.125368,0.78272
18544.0,0.091735,0.125242,0.783023
18560.0,0.091534,0.125127,0.783339
18576.0,0.091322,0.125006,0.783672
18592.0,0.091132,0.124887,0.783981
18608.0,0.090958,0.124762,0.78428
18624.0,0.090758,0.124656,0.784586
18640.0,0.090578,0.124536,0.784886
18656.0,0.09037,0.124427,0.785203
18672.0,0.090196,0.124314,0.78549
18688.0,0.090026,0.124154,0.78582
18704.0,0.089849,0.124051,0.7861
18720.0,0.089665,0.123903,0.786432
18736.0,0.08947,0.123802,0.786728
18752.0,0.089309,0.123681,0.78701
18768.0,0.089146,0.123563,0.787291
18784.0,0.088976,0.123441,0.787583
18800.0,0.088813,0.12329,0.787897
18816.0,0.088629,0.123176,0.788195
18832.0,0.088452,0.123056,0.788492
18848.0,0.08826,0.122952,0.788788
18864.0,0.088068,0.122851,0.789081
18880.0,0.087893,0.122724,0.789383
18896.0,0.087718,0.122622,0.78966
18912.0,0.087531,0.122534,0.789935
18928.0,0.087348,0.122414,0.790238
18944.0,0.087146,0.122319,0.790535
18960.0,0.086957,0.122197,0.790846
18976.0,0.086805,0.122057,0.791138
18992.0,0.086635,0.121939,0.791426
19008.0,0.086461,0.121827,0.791712
19024.0,0.086291,0.121689,0.79202
19040.0,0.0861,0.121564,0.792336
19056.0,0.085912,0.121445,0.792643
19072.0,0.085757,0.121317,0.792926
19088.0,0.085582,0.121222,0.793196
19104.0,0.085426,0.121104,0.79347
19120.0,0.085265,0.12098,0.793755
19136.0,0.085062,0.120869,0.794069
19152.0,0.0849,0.120753,0.794347
19168.0,0.08473,0.120633,0.794637
19184.0,0.084562,0.120486,0.794952
19200.0,0.084392,0.120365,0.795243
19216.0,0.084231,0.120251,0.795518
19232.0,0.084073,0.120133,0.795794
19248.0,0.083883,0.120014,0.796103
19264.0,0.083721,0.119882,0.796397
19280.0,0.083547,0.119761,0.796692
19296.0,0.083379,0.119655,0.796966
19312.0,0.083208,0.11952,0.797272
19328.0,0.083032,0.119435,0.797533
19344.0,0.082844,0.119331,0.797825
19360.0,0.082677,0.119199,0.798124
19376.0,0.082521,0.11908,0.798399
19392.0,0.082334,0.11897,0.798696
19408.0,0.082178,0.118836,0.798986
19424.0,0.081996,0.118712,0.799292
19440.0,0.081827,0.118586,0.799587
19456.0,0.08166,0.118451,0.799889
19472.0,0.081491,0.118318,0.800191
19488.0,0.081328,0.118191,0.800481
19504.0,0.081133,0.118076,0.800791
19520.0,0.080969,0.117944,0.801087
19536.0,0.08082,0.117809,0.801371
19552.0,0.080651,0.117667,0.801682
19568.0,0.080476,0.11754,0.801984
19584.0,0.080326,0.117427,0.802247
19600.0,0.08015,0.117325,0.802525
19616.0,0.079994,0.11719,0.802816
19632.0,0.079824,0.117112,0.803064
19648.0,0.079646,0.117013,0.803341
19664.0,0.079469,0.116906,0.803625
19680.0,0.079303,0.116792,0.803905
19696.0,0.079137,0.116683,0.80418
19712.0,0.078967,0.11656,0.804473
19728.0,0.078814,0.116452,0.804734
19744.0,0.078665,0.116329,0.805006
19760.0,0.078495,0.116225,0.80528
19776.0,0.078304,0.116129,0.805567
19792.0,0.078152,0.115986,0.805862
19808.0,0.078003,0.115863,0.806134
19824.0,0.077823,0.115739,0.806438
19840.0,0.077681,0.115614,0.806705
19856.0,0.077526,0.115508,0.806966
19872.0,0.077348,0.115407,0.807245
19888.0,0.077161,0.115298,0.807541
19904.0,0.076987,0.115212,0.807801
19920.0,0.076823,0.115081,0.808096
19936.0,0.076664,0.114949,0.808387
19952.0,0.076497,0.114789,0.808714
19968.0,0.076341,0.114671,0.808988
19984.0,0.076201,0.114543,0.809256
20000.0,0.076043,0.114419,0.809538
20016.0,0.075882,0.11429,0.809828
20032.0,0.075733,0.114141,0.810126
20048.0,0.075594,0.113997,0.810409
20064.0,0.075445,0.113885,0.81067
20080.0,0.075301,0.113744,0.810955
20096.0,0.075173,0.113625,0.811202
20112.0,0.075004,0.113502,0.811494
20128.0,0.074856,0.113351,0.811793
20144.0,0.074727,0.113221,0.812052
20160.0,0.074589,0.113118,0.812293
20176.0,0.074407,0.11299,0.812603
20192.0,0.074244,0.112874,0.812882
20208.0,0.074088,0.112743,0.813169
20224.0,0.073934,0.112607,0.813459
20240.0,0.073785,0.112503,0.813712
20256.0,0.073644,0.112394,0.813962
20272.0,0.073477,0.112289,0.814234
20288.0,0.073318,0.11218,0.814502
20304.0,0.073173,0.112064,0.814763
20320.0,0.073037,0.111953,0.81501
20336.0,0.072888,0.111852,0.81526
20352.0,0.072743,0.111738,0.815519
20368.0,0.072575,0.111623,0.815802
20384.0,0.072441,0.111489,0.81607
20400.0,0.072288,0.111384,0.816328
20416.0,0.072132,0.111271,0.816597
20432.0,0.071982,0.111136,0.816882
20448.0,0.071834,0.111052,0.817114
20464.0,0.07168,0.110935,0.817385
20480.0,0.071525,0.110817,0.817658
20496.0,0.071369,0.110726,0.817905
20512.0,0.071229,0.110598,0.818173
20528.0,0.071082,0.110476,0.818442
20544.0,0.070934,0.110377,0.818689
20560.0,0.07079,0.110259,0.818951
20576.0,0.070648,0.11016,0.819192
20592.0,0.070498,0.11008,0.819422
20608.0,0.070348,0.109959,0.819693
20624.0,0.070218,0.109814,0.819968
20640.0,0.070079,0.109699,0.820222
20656.0,0.069951,0.109578,0.820471
20672.0,0.069815,0.109449,0.820736
20688.0,0.069642,0.109366,0.820992
20704.0,0.069489,0.109263,0.821248
20720.0,0.069367,0.109148,0.821485
20736.0,0.069219,0.109026,0.821755
20752.0,0.069082,0.108932,0.821986
20768.0,0.068931,0.108834,0.822235
20784.0,0.068802,0.108706,0.822492
20800.0,0.068656,0.108582,0.822762
20816.0,0.068516,0.108471,0.823013
20832.0,0.068371,0.108358,0.823271
20848.0,0.068213,0.108277,0.82351
20864.0,0.068079,0.108152,0.823769
20880.0,0.067937,0.108029,0.824034
20896.0,0.0678,0.107896,0.824304
20912.0,0.067689,0.107763,0.824548
20928.0,0.067546,0.107625,0.824829
20944.0,0.067408,0.107534,0.825058
20960.0,0.067267,0.107428,0.825305
20976.0,0.067126,0.107308,0.825566
20992.0,0.067009,0.107197,0.825794
21008.0,0.066868,0.107067,0.826065
21024.0,0.066738,0.106945,0.826317
21040.0,0.066617,0.106814,0.826569
21056.0,0.066494,0.106731,0.826775
21072.0,0.066352,0.106622,0.827026
21088.0,0.066219,0.106486,0.827295
21104.0,0.066099,0.106387,0.827514
21120.0,0.065957,0.106277,0.827766
21136.0,0.06582,0.10617,0.82801
21152.0,0.065671,0.106071,0.828258
21168.0,0.065531,0.105977,0.828492
21184.0,0.065394,0.105864,0.828742
21200.0,0.065281,0.105728,0.828991
21216.0,0.065138,0.105611,0.829251
21232.0,0.065024,0.105486,0.82949
21248.0,0.064896,0.105369,0.829735
21264.0,0.064776,0.105257,0.829967
21280.0,0.064651,0.105121,0.830228
21296.0,0.064525,0.105013,0.830462
21312.0,0.064379,0.104914,0.830707
21328.0,0.064248,0.104781,0.830971
21344.0,0.064114,0.104647,0.831239
21360.0,0.063985,0.104536,0.831479
21376.0,0.063839,0.104419,0.831742
21392.0,0.063717,0.104287,0.831996
21408.0,0.063575,0.104185,0.83224
21424.0,0.063428,0.104077,0.832495
21440.0,0.06329,0.103984,0.832726
21456.0,0.063148,0.103864,0.832988
21472.0,0.063031,0.103747,0.833222
21488.0,0.062892,0.103612,0.833496
21504.0,0.062761,0.103511,0.833728
21520.0,0.062638,0.103398,0.833964
21536.0,0.062517,0.103296,0.834187
21552.0,0.062391,0.10319,0.834419
21568.0,0.062259,0.103084,0.834657
21584.0,0.062124,0.102984,0.834892
21600.0,0.061998,0.10285,0.835152
21616.0,0.061878,0.102726,0.835396
21632.0,0.061776,0.102619,0.835605
21648.0,0.061664,0.102518,0.835818
21664.0,0.061545,0.102401,0.836054
21680.0,0.061407,0.102298,0.836295
21696.0,0.06128,0.102195,0.836525
21712.0,0.061145,0.102091,0.836764
21728.0,0.061027,0.101975,0.836998
21744.0,0.060878,0.101876,0.837246
21760.0,0.060767,0.101767,0.837466
21776.0,0.060639,0.101657,0.837704
21792.0,0.060507,0.101553,0.83794
21808.0,0.060375,0.101448,0.838177
21824.0,0.060235,0.101341,0.838424
21840.0,0.060123,0.10123,0.838647
21856.0,0.060006,0.101136,0.838858
21872.0,0.059887,0.101034,0.839079
21888.0,0.059759,0.100946,0.839295
21904.0,0.059613,0.100873,0.839514
21920.0,0.059472,0.100773,0.839755
21936.0,0.059341,0.100662,0.839997
21952.0,0.059222,0.100544,0.840234
21968.0,0.059098,0.10042,0.840482
21984.0,0.058997,0.100299,0.840704
22000.0,0.058878,0.100212,0.84091
22016.0,0.058758,0.100112,0.84113
22032.0,0.058651,0.100006,0.841343
22048.0,0.058526,0.099911,0.841563
22064.0,0.058426,0.099788,0.841786
22080.0,0.058322,0.099661,0.842017
22096.0,0.05821,0.099542,0.842248
22112.0,0.058108,0.099438,0.842454
22128.0,0.057987,0.099371,0.842642
22144.0,0.057864,0.099267,0.842869
22160.0,0.057729,0.099148,0.843123
22176.0,0.057602,0.09905,0.843348
22192.0,0.057474,0.098941,0.843585
22208.0,0.05734,0.098838,0.843822
22224.0,0.057245,0.098714,0.844041
22240.0,0.057145,0.098599,0.844256
22256.0,0.057035,0.098486,0.844479
22272.0,0.056927,0.098373,0.8447
22288.0,0.056815,0.098292,0.844893
22304.0,0.056689,0.098188,0.845123
22320.0,0.05657,0.098095,0.845335
22336.0,0.05644,0.09801,0.84555
22352.0,0.056342,0.0979,0.845758
22368.0,0.056215,0.097797,0.845988
22384.0,0.056097,0.097703,0.8462
22400.0,0.055971,0.097605,0.846424
